date,symbol,open,high,low,close,volume,value_vnd
2025-07-31,FVNF,52800.0,53100.0,51200.0,51800.0,537103,27821935400
2025-08-01,FVNF,51600.0,52000.0,51500.0,51900.0,1339311,69510240900
2025-08-04,FVNF,51800.0,53100.0,51700.0,52700.0,1559438,82182382600
2025-08-05,FVNF,52700.0,52800.0,52300.0,52400.0,1466623,76851045200
2025-08-06,FVNF,52500.0,52700.0,51300.0,52000.0,897039,46646028000
2025-08-07,FVNF,52100.0,53500.0,51900.0,53100.0,1456898,77361283800
2025-08-08,FVNF,52700.0,53000.0,52100.0,52500.0,1127581,59198002500
2025-08-11,FVNF,52600.0,53200.0,50600.0,50800.0,962874,48913999200
2025-08-12,FVNF,50600.0,51000.0,50400.0,50800.0,1047495,53212746000
2025-08-13,FVNF,50400.0,51100.0,50300.0,50600.0,1471734,74469740400
2025-08-14,FVNF,50600.0,51000.0,50400.0,50800.0,1628034,82704127200
2025-08-15,FVNF,50800.0,52400.0,50500.0,52300.0,1373595,71839018500
2025-08-18,FVNF,52200.0,52300.0,51700.0,52000.0,988479,51400908000
2025-08-19,FVNF,52300.0,53000.0,52200.0,52800.0,1439019,75980203200
2025-08-20,FVNF,52600.0,52900.0,51900.0,52400.0,1603716,84034718400
2025-08-21,FVNF,52100.0,52300.0,51800.0,52000.0,1327560,69033120000
2025-08-22,FVNF,51800.0,52400.0,50500.0,50800.0,1391386,70682408800
2025-08-25,FVNF,50600.0,51400.0,50400.0,50900.0,1069743,54449918700
2025-08-26,FVNF,51100.0,51600.0,50600.0,50700.0,1691988,85783791600
2025-08-27,FVNF,50700.0,51700.0,50400.0,51500.0,832268,42861802000
2025-08-28,FVNF,51600.0,51700.0,49550.0,50100.0,929625,46574212500
2025-08-29,FVNF,50200.0,51200.0,50200.0,51000.0,802937,40949787000
2025-09-01,FVNF,50900.0,51000.0,50400.0,50700.0,1303259,66075231300
2025-09-02,FVNF,50600.0,52600.0,49950.0,52300.0,1410543,73771398900
2025-09-03,FVNF,52200.0,52800.0,52100.0,52600.0,1959437,103066386200
2025-09-04,FVNF,52700.0,52800.0,52300.0,52700.0,2292767,120828820900
2025-09-05,FVNF,52700.0,53000.0,52200.0,52900.0,628777,33262303300
2025-09-08,FVNF,53100.0,53300.0,51200.0,51300.0,599040,30730752000
2025-09-09,FVNF,51300.0,51700.0,50200.0,50500.0,862307,43546503500
2025-09-10,FVNF,50500.0,51200.0,50000.0,50300.0,1216888,61209466400
2025-09-11,FVNF,50200.0,50400.0,48000.0,48300.0,1346508,65036336400
2025-09-12,FVNF,48350.0,49800.0,48150.0,49350.0,369139,18217009650
2025-09-15,FVNF,49200.0,49650.0,48950.0,49550.0,1568848,77736418400
2025-09-16,FVNF,49500.0,50300.0,48850.0,49750.0,2127786,105857353500
2025-09-17,FVNF,49800.0,50200.0,49550.0,49700.0,1210977,60185556900
2025-09-18,FVNF,49950.0,50100.0,49000.0,49200.0,1028611,50607661200
2025-09-19,FVNF,48950.0,49600.0,48950.0,49450.0,1577359,78000402550
2025-09-22,FVNF,49350.0,50000.0,48900.0,49800.0,1380035,68725743000
2025-09-23,FVNF,49900.0,50400.0,49550.0,50300.0,1955541,98363712300
2025-09-24,FVNF,50500.0,50600.0,49800.0,50100.0,836175,41892367500
2025-09-25,FVNF,50100.0,50300.0,48700.0,48950.0,1344279,65802457050
2025-09-26,FVNF,48850.0,49300.0,47350.0,47600.0,1160948,55261124800
2025-09-29,FVNF,47750.0,47900.0,46800.0,47100.0,1740741,81988901100
2025-09-30,FVNF,47150.0,48000.0,46550.0,47900.0,1535104,73531481600
2025-10-01,FVNF,47900.0,48200.0,46700.0,47000.0,768008,36096376000
2025-10-02,FVNF,46900.0,47050.0,46150.0,46450.0,1203247,55890823150
2025-10-03,FVNF,46550.0,47350.0,44600.0,44650.0,1304905,58264008250
2025-10-06,FVNF,44800.0,45150.0,43950.0,44250.0,1676347,74178354750
2025-10-07,FVNF,44200.0,44600.0,43900.0,44500.0,1177797,52411966500
2025-10-08,FVNF,44300.0,44800.0,42350.0,42600.0,943473,40191949800
2025-10-09,FVNF,42700.0,43500.0,42650.0,43350.0,308686,13381538100
2025-10-10,FVNF,43300.0,45400.0,43250.0,45100.0,975179,43980572900
2025-10-13,FVNF,45100.0,45550.0,44500.0,44900.0,1366662,61363123800
2025-10-14,FVNF,44850.0,46400.0,44500.0,46350.0,1891137,87654199950
2025-10-15,FVNF,46450.0,47000.0,45150.0,45400.0,1293340,58717636000
2025-10-16,FVNF,45350.0,45750.0,44450.0,44500.0,703487,31305171500
2025-10-17,FVNF,44550.0,45050.0,43450.0,43650.0,857092,37412065800
2025-10-20,FVNF,43600.0,45200.0,43550.0,44900.0,1618883,72687846700
2025-10-21,FVNF,44800.0,45200.0,42650.0,42950.0,687767,29539592650
2025-10-22,FVNF,42900.0,43250.0,41600.0,41750.0,569037,23757294750
2025-10-23,FVNF,41750.0,41900.0,41300.0,41400.0,795399,32929518600
2025-10-24,FVNF,41550.0,41700.0,40600.0,40750.0,1643185,66959788750
2025-10-27,FVNF,40700.0,41200.0,40650.0,41050.0,1933129,79354945450
2025-10-28,FVNF,41050.0,41650.0,40850.0,41200.0,904690,37273228000
2025-10-29,FVNF,41050.0,41650.0,40950.0,41550.0,1258953,52309497150
2025-10-30,FVNF,41450.0,41550.0,41250.0,41450.0,916687,37996676150
2025-10-31,FVNF,41500.0,41650.0,41350.0,41450.0,1399310,58001399500
2025-11-03,FVNF,41550.0,42050.0,41400.0,41900.0,1340696,56175162400
2025-11-04,FVNF,41850.0,41950.0,41350.0,41400.0,915850,37916190000
2025-11-05,FVNF,41300.0,41950.0,40950.0,41850.0,1755197,73454994450
2025-11-06,FVNF,41900.0,42250.0,41550.0,42250.0,498918,21079285500
2025-11-07,FVNF,42200.0,42400.0,41900.0,42300.0,1374616,58146256800
2025-11-10,FVNF,42400.0,42550.0,41450.0,41600.0,1451079,60364886400
2025-11-11,FVNF,41800.0,41900.0,41200.0,41200.0,1734107,71445208400
2025-11-12,FVNF,41100.0,41450.0,41000.0,41350.0,1013726,41917570100
2025-11-13,FVNF,41450.0,41550.0,40550.0,41000.0,1132424,46429384000
2025-11-14,FVNF,40950.0,41200.0,40100.0,40250.0,1669504,67197536000
2025-11-17,FVNF,40300.0,40500.0,40250.0,40250.0,1197584,48202756000
2025-11-18,FVNF,40200.0,41450.0,39900.0,41000.0,914836,37508276000
2025-11-19,FVNF,40900.0,41750.0,40800.0,41500.0,1191689,49455093500
2025-11-20,FVNF,41350.0,41550.0,41100.0,41450.0,1364948,56577094600
2025-11-21,FVNF,41350.0,41850.0,41000.0,41750.0,1439101,60082466750
2025-11-24,FVNF,41700.0,42500.0,41500.0,42400.0,1149928,48756947200
2025-11-25,FVNF,42300.0,43750.0,42050.0,43700.0,1159112,50653194400
2025-11-26,FVNF,43750.0,44150.0,42600.0,42700.0,1183711,50544459700
2025-11-27,FVNF,42450.0,42800.0,42300.0,42650.0,816499,34823682350
2025-11-28,FVNF,42550.0,43650.0,42200.0,43600.0,1341173,58475142800
2025-12-01,FVNF,43650.0,43700.0,42300.0,42500.0,654740,27826450000
2025-12-02,FVNF,42400.0,42600.0,41700.0,42200.0,1035395,43693669000
2025-12-03,FVNF,42200.0,43000.0,41900.0,42600.0,1224788,52175968800
2025-12-04,FVNF,42550.0,43400.0,42450.0,43400.0,1015873,44088888200
2025-12-05,FVNF,43350.0,45250.0,43150.0,45150.0,966550,43639732500
2025-12-08,FVNF,45050.0,45350.0,45000.0,45050.0,1025181,46184404050
2025-12-09,FVNF,45050.0,47000.0,44850.0,46800.0,1934942,90555285600
2025-12-10,FVNF,46950.0,47300.0,45300.0,45450.0,615567,27977520150
2025-12-11,FVNF,45250.0,45450.0,44950.0,45100.0,1138545,51348379500
2025-12-12,FVNF,45150.0,45350.0,44750.0,45300.0,1270534,57555190200
2025-12-15,FVNF,45300.0,46500.0,44900.0,46300.0,26950,1247785000
2025-12-16,FVNF,46150.0,46150.0,45550.0,45950.0,251059,11536161050
2025-12-17,FVNF,45750.0,47050.0,45100.0,46500.0,1517773,70576444500
2025-12-18,FVNF,46700.0,46800.0,43600.0,44000.0,810912,35680128000
2025-12-19,FVNF,44000.0,44750.0,43950.0,44150.0,1534621,67753517150
2025-12-22,FVNF,44200.0,44400.0,43350.0,43400.0,1676345,72753373000
2025-12-23,FVNF,43600.0,44000.0,43300.0,43900.0,1139492,50023698800
2025-12-24,FVNF,43950.0,44600.0,43700.0,44450.0,1066880,47422816000
2025-12-25,FVNF,44200.0,44300.0,43850.0,44200.0,876372,38735642400
2025-12-26,FVNF,44300.0,44450.0,43750.0,43900.0,1124107,49348297300
2025-12-29,FVNF,43800.0,44550.0,43350.0,44150.0,947767,41843913050
2025-12-30,FVNF,44000.0,44250.0,42900.0,43150.0,1327667,57288831050
2025-12-31,FVNF,43250.0,43350.0,43200.0,43300.0,1074096,46508356800
2026-01-01,FVNF,43500.0,44750.0,43400.0,44550.0,1091252,48615276600
2026-01-02,FVNF,44450.0,44800.0,44250.0,44350.0,1595393,70755679550
2026-01-05,FVNF,44500.0,45500.0,44100.0,45450.0,1167045,53042195250
2026-01-06,FVNF,45250.0,45700.0,44950.0,45350.0,800297,36293468950
2026-01-07,FVNF,45600.0,45700.0,44000.0,44350.0,1070433,47473703550
2026-01-08,FVNF,44500.0,45050.0,44050.0,44800.0,1505269,67436051200
2026-01-09,FVNF,44950.0,45350.0,44800.0,45200.0,606870,27430524000
2026-01-12,FVNF,45100.0,45950.0,45050.0,45850.0,1058058,48511959300
2026-01-13,FVNF,46000.0,46450.0,45400.0,45550.0,872233,39730213150
2026-01-14,FVNF,45550.0,47350.0,45450.0,47150.0,1559038,73508641700
2026-01-15,FVNF,47150.0,47550.0,46850.0,47100.0,1667543,78541275300
2026-01-16,FVNF,47250.0,48000.0,47050.0,47450.0,1330271,63121358950
2026-01-19,FVNF,47750.0,48100.0,47450.0,48050.0,880684,42316866200
2026-01-20,FVNF,48250.0,48300.0,46700.0,46900.0,1681808,78876795200
2026-01-21,FVNF,46850.0,48200.0,46750.0,48050.0,489232,23507597600
2026-01-22,FVNF,48150.0,48550.0,47900.0,48500.0,1206930,58536105000
2026-01-23,FVNF,48700.0,48750.0,48150.0,48650.0,1560342,75910638300
2026-01-26,FVNF,48650.0,48850.0,48050.0,48450.0,2365852,114625529400
2026-01-27,FVNF,48500.0,48650.0,48200.0,48250.0,1130353,54539532250
2026-01-28,FVNF,48050.0,49100.0,47950.0,48800.0,1228084,59930499200
2026-01-29,FVNF,48900.0,49350.0,48550.0,49000.0,914332,44802268000
2026-01-30,FVNF,49000.0,50100.0,48650.0,49950.0,429699,21463465050
2026-02-02,FVNF,50000.0,51700.0,49600.0,51300.0,1955199,100301708700
2026-02-03,FVNF,51300.0,53000.0,51000.0,52700.0,624952,32934970400
2026-02-04,FVNF,52500.0,55900.0,52500.0,55100.0,1311509,72264145900
2026-02-05,FVNF,55300.0,56000.0,54800.0,54900.0,936831,51432021900
2026-02-06,FVNF,55000.0,55800.0,53700.0,54200.0,1204422,65279672400
2026-02-09,FVNF,54100.0,54700.0,53500.0,54500.0,1036105,56467722500
2026-02-10,FVNF,54500.0,54800.0,53700.0,54400.0,1857262,101035052800
2026-02-11,FVNF,54500.0,54700.0,52000.0,52300.0,1431888,74887742400
2026-02-12,FVNF,52300.0,52800.0,52100.0,52100.0,893072,46529051200
2026-02-13,FVNF,51900.0,52000.0,51000.0,51200.0,1565741,80165939200
2025-03-03,FVNG,12350.0,12450.0,12250.0,12300.0,933325,11479897500
2025-03-04,FVNG,12300.0,12650.0,12250.0,12600.0,3201817,40342894200
2025-03-05,FVNG,12550.0,12850.0,12400.0,12750.0,679992,8669898000
2025-03-06,FVNG,12700.0,12800.0,12450.0,12500.0,2884928,36061600000
2025-03-07,FVNG,12500.0,12600.0,12250.0,12300.0,1905575,23438572500
2025-03-10,FVNG,12250.0,12300.0,12100.0,12150.0,1851480,22495482000
2025-03-11,FVNG,12150.0,12200.0,11900.0,12050.0,2361076,28450965800
2025-03-12,FVNG,12050.0,12200.0,11950.0,12100.0,1345925,16285692500
2025-03-13,FVNG,12100.0,12250.0,12050.0,12200.0,2784985,33976817000
2025-03-14,FVNG,12200.0,12400.0,12100.0,12350.0,1335069,16488102150
2025-03-17,FVNG,12400.0,12700.0,12250.0,12300.0,2622361,32255040300
2025-03-18,FVNG,12300.0,12350.0,11850.0,11950.0,4210503,50315510850
2025-03-19,FVNG,11900.0,12100.0,11850.0,12000.0,2023561,24282732000
2025-03-20,FVNG,11950.0,11950.0,11750.0,11800.0,3338664,39396235200
2025-03-21,FVNG,11850.0,11950.0,11800.0,11850.0,2943361,34878827850
2025-03-24,FVNG,11850.0,11950.0,11450.0,11500.0,1838551,21143336500
2025-03-25,FVNG,11550.0,11700.0,11500.0,11650.0,1493452,17398715800
2025-03-26,FVNG,11600.0,11850.0,11500.0,11750.0,4173957,49043994750
2025-03-27,FVNG,11750.0,12200.0,11650.0,12150.0,1390221,16891185150
2025-03-28,FVNG,12100.0,12400.0,12000.0,12300.0,2410755,29652286500
2025-03-31,FVNG,12300.0,12750.0,12250.0,12700.0,3378981,42913058700
2025-04-01,FVNG,12650.0,12750.0,12500.0,12650.0,1454214,18395807100
2025-04-02,FVNG,12650.0,12900.0,12550.0,12800.0,2764887,35390553600
2025-04-03,FVNG,12750.0,12950.0,12700.0,12900.0,2352716,30350036400
2025-04-04,FVNG,12950.0,13300.0,12900.0,13150.0,2016478,26516685700
2025-04-07,FVNG,13250.0,13350.0,13150.0,13150.0,3247981,42710950150
2025-04-08,FVNG,13150.0,13250.0,13050.0,13100.0,3450683,45203947300
2025-04-09,FVNG,13100.0,13550.0,13000.0,13500.0,3323347,44865184500
2025-04-10,FVNG,13500.0,13700.0,13350.0,13400.0,3022931,40507275400
2025-04-11,FVNG,13350.0,13600.0,13200.0,13500.0,2795377,37737589500
2025-04-14,FVNG,13500.0,13950.0,13450.0,13800.0,2582294,35635657200
2025-04-15,FVNG,13800.0,13900.0,13650.0,13850.0,3577474,49548014900
2025-04-16,FVNG,13850.0,13950.0,13250.0,13300.0,1279110,17012163000
2025-04-17,FVNG,13300.0,13450.0,13000.0,13100.0,2982984,39077090400
2025-04-18,FVNG,13050.0,13200.0,12950.0,13050.0,2912255,38004927750
2025-04-21,FVNG,13100.0,13300.0,12900.0,13200.0,3123992,41236694400
2025-04-22,FVNG,13250.0,13500.0,13100.0,13350.0,2719055,36299384250
2025-04-23,FVNG,13350.0,14000.0,13250.0,13850.0,4557059,63115267150
2025-04-24,FVNG,13800.0,13850.0,13600.0,13750.0,3753199,51606486250
2025-04-25,FVNG,13750.0,13800.0,13600.0,13750.0,3553087,48854946250
2025-04-28,FVNG,13800.0,13800.0,13500.0,13650.0,2255164,30782988600
2025-04-29,FVNG,13650.0,13850.0,13500.0,13700.0,3623240,49638388000
2025-04-30,FVNG,13650.0,13900.0,13650.0,13850.0,3302697,45742353450
2025-05-01,FVNG,13850.0,13950.0,13600.0,13750.0,3077044,42309355000
2025-05-02,FVNG,13850.0,13950.0,13650.0,13800.0,2902826,40058998800
2025-05-05,FVNG,13800.0,13850.0,13600.0,13700.0,3682567,50451167900
2025-05-06,FVNG,13700.0,13750.0,13500.0,13650.0,3088296,42155240400
2025-05-07,FVNG,13650.0,13900.0,13600.0,13850.0,2034020,28171177000
2025-05-08,FVNG,13800.0,13850.0,13550.0,13700.0,2193534,30051415800
2025-05-09,FVNG,13650.0,13750.0,13150.0,13200.0,2628463,34695711600
2025-05-12,FVNG,13150.0,13350.0,13100.0,13250.0,2628661,34829758250
2025-05-13,FVNG,13150.0,13500.0,13100.0,13350.0,3107620,41486727000
2025-05-14,FVNG,13350.0,13450.0,13150.0,13250.0,2867154,37989790500
2025-05-15,FVNG,13250.0,13350.0,13050.0,13150.0,3107222,40859969300
2025-05-16,FVNG,13150.0,13200.0,12900.0,13000.0,3028182,39366366000
2025-05-19,FVNG,13000.0,13100.0,12900.0,12950.0,3418746,44272760700
2025-05-20,FVNG,13000.0,13050.0,12850.0,12850.0,3124286,40147075100
2025-05-21,FVNG,12850.0,12900.0,12500.0,12550.0,3355954,42117222700
2025-05-22,FVNG,12500.0,12600.0,11950.0,12050.0,4370882,52669128100
2025-05-23,FVNG,12100.0,12300.0,11850.0,12050.0,1091607,13153864350
2025-05-26,FVNG,12000.0,12150.0,11900.0,11950.0,1962770,23455101500
2025-05-27,FVNG,11950.0,12300.0,11900.0,12200.0,1761458,21489787600
2025-05-28,FVNG,12250.0,12350.0,12000.0,12050.0,2179995,26268939750
2025-05-29,FVNG,11950.0,12100.0,11900.0,11950.0,3852117,46032798150
2025-05-30,FVNG,11950.0,12150.0,11800.0,12100.0,2366474,28634335400
2025-06-02,FVNG,12100.0,12150.0,12000.0,12050.0,3101609,37374388450
2025-06-03,FVNG,12050.0,12700.0,11950.0,12550.0,2545195,31942197250
2025-06-04,FVNG,12550.0,12650.0,12300.0,12350.0,1498490,18506351500
2025-06-05,FVNG,12350.0,12700.0,12300.0,12650.0,3067026,38797878900
2025-06-06,FVNG,12650.0,12750.0,12350.0,12500.0,1854978,23187225000
2025-06-09,FVNG,12550.0,12600.0,12400.0,12500.0,2010486,25131075000
2025-06-10,FVNG,12500.0,12650.0,12450.0,12650.0,2347105,29690878250
2025-06-11,FVNG,12700.0,12850.0,12650.0,12750.0,3622421,46185867750
2025-06-12,FVNG,12800.0,13100.0,12750.0,12900.0,2965787,38258652300
2025-06-13,FVNG,12850.0,12900.0,12800.0,12850.0,2907076,37355926600
2025-06-16,FVNG,12850.0,13100.0,12800.0,13000.0,2054444,26707772000
2025-06-17,FVNG,13000.0,13100.0,12950.0,13000.0,3085125,40106625000
2025-06-18,FVNG,12950.0,13250.0,12900.0,13200.0,919378,12135789600
2025-06-19,FVNG,13200.0,13350.0,13050.0,13200.0,2714212,35827598400
2025-06-20,FVNG,13200.0,13250.0,12650.0,12650.0,1905658,24106573700
2025-06-23,FVNG,12650.0,12750.0,12300.0,12400.0,3043777,37742834800
2025-06-24,FVNG,12400.0,12500.0,12350.0,12450.0,2735867,34061544150
2025-06-25,FVNG,12450.0,12650.0,12050.0,12100.0,4847529,58655100900
2025-06-26,FVNG,12050.0,12150.0,11800.0,11900.0,1660778,19763258200
2025-06-27,FVNG,11900.0,12000.0,11800.0,11850.0,2052048,24316768800
2025-06-30,FVNG,11800.0,11850.0,11650.0,11800.0,1843517,21753500600
2025-07-01,FVNG,11800.0,11850.0,11450.0,11550.0,1387362,16024031100
2025-07-02,FVNG,11550.0,11600.0,11000.0,11150.0,2958551,32987843650
2025-07-03,FVNG,11100.0,11150.0,10850.0,10950.0,2528629,27688487550
2025-07-04,FVNG,10950.0,11250.0,10800.0,11150.0,1258486,14032118900
2025-07-07,FVNG,11150.0,11200.0,11050.0,11150.0,3394158,37844861700
2025-07-08,FVNG,11100.0,11200.0,11000.0,11050.0,2531585,27974014250
2025-07-09,FVNG,11100.0,11100.0,10650.0,10700.0,3906524,41799806800
2025-07-10,FVNG,10700.0,10750.0,10500.0,10650.0,3581140,38139141000
2025-07-11,FVNG,10650.0,10750.0,10550.0,10650.0,2317742,24683952300
2025-07-14,FVNG,10650.0,10900.0,10600.0,10750.0,3067096,32971282000
2025-07-15,FVNG,10750.0,11150.0,10700.0,11100.0,2232548,24781282800
2025-07-16,FVNG,11050.0,11200.0,10800.0,10850.0,3374376,36611979600
2025-07-17,FVNG,10850.0,10900.0,10650.0,10800.0,1009565,10903302000
2025-07-18,FVNG,10800.0,10950.0,10750.0,10900.0,4000391,43604261900
2025-07-21,FVNG,10950.0,11050.0,10800.0,10900.0,1299482,14164353800
2025-07-22,FVNG,10900.0,11000.0,10550.0,10600.0,3109038,32955802800
2025-07-23,FVNG,10650.0,10750.0,10450.0,10450.0,2860358,29890741100
2025-07-24,FVNG,10450.0,10500.0,10250.0,10500.0,1264594,13278237000
2025-07-25,FVNG,10500.0,10800.0,10500.0,10700.0,4135246,44247132200
2025-07-28,FVNG,10750.0,10800.0,10600.0,10700.0,3423472,36631150400
2025-07-29,FVNG,10750.0,10900.0,10400.0,10400.0,3854516,40086966400
2025-07-30,FVNG,10400.0,10450.0,10250.0,10300.0,3240576,33377932800
2025-07-31,FVNG,10300.0,10550.0,10200.0,10450.0,2979331,31134008950
2025-08-01,FVNG,10400.0,10500.0,10350.0,10400.0,3986551,41460130400
2025-08-04,FVNG,10350.0,10550.0,10300.0,10450.0,1671880,17471146000
2025-08-05,FVNG,10500.0,10700.0,10350.0,10500.0,2161026,22690773000
2025-08-06,FVNG,10500.0,10800.0,10450.0,10700.0,2149263,22997114100
2025-08-07,FVNG,10650.0,10950.0,10650.0,10900.0,2356344,25684149600
2025-08-08,FVNG,10950.0,11150.0,10400.0,10500.0,3831198,40227579000
2025-08-11,FVNG,10500.0,10550.0,10150.0,10200.0,3076034,31375546800
2025-08-12,FVNG,10200.0,10250.0,9900.0,9970.0,3727950,37167661500
2025-08-13,FVNG,9960.0,10300.0,9830.0,10200.0,2040675,20814885000
2025-08-14,FVNG,10250.0,10400.0,10150.0,10300.0,2635856,27149316800
2025-08-15,FVNG,10300.0,10550.0,10200.0,10450.0,3118021,32583319450
2025-08-18,FVNG,10450.0,10600.0,10350.0,10450.0,2665682,27856376900
2025-08-19,FVNG,10450.0,10550.0,10250.0,10300.0,2319970,23895691000
2025-08-20,FVNG,10350.0,10500.0,10300.0,10450.0,1940096,20274003200
2025-08-21,FVNG,10500.0,10550.0,10000.0,10100.0,1826748,18450154800
2025-08-22,FVNG,10150.0,10150.0,9830.0,9900.0,1866729,18480617100
2025-08-25,FVNG,9930.0,10050.0,9710.0,9720.0,3045032,29597711040
2025-08-26,FVNG,9730.0,9800.0,9580.0,9790.0,2584713,25304340270
2025-08-27,FVNG,9750.0,9840.0,9630.0,9700.0,2260299,21924900300
2025-08-28,FVNG,9700.0,9880.0,9670.0,9760.0,3392271,33108564960
2025-08-29,FVNG,9730.0,9810.0,9710.0,9740.0,1544684,15045222160
2025-09-01,FVNG,9730.0,9790.0,9590.0,9640.0,2106715,20308732600
2025-09-02,FVNG,9690.0,9740.0,9600.0,9670.0,2601055,25152201850
2025-09-03,FVNG,9660.0,9720.0,9500.0,9590.0,2241776,21498631840
2025-09-04,FVNG,9560.0,9730.0,9230.0,9370.0,4762804,44627473480
2025-09-05,FVNG,9340.0,9380.0,9260.0,9320.0,2348550,21888486000
2025-09-08,FVNG,9340.0,9360.0,9140.0,9170.0,2047604,18776528680
2025-09-09,FVNG,9120.0,9150.0,9100.0,9140.0,2979150,27229431000
2025-09-10,FVNG,9110.0,9120.0,8980.0,9060.0,2469237,22371287220
2025-09-11,FVNG,8990.0,9410.0,8970.0,9350.0,1387044,12968861400
2025-09-12,FVNG,9350.0,9410.0,8840.0,8890.0,2470787,21965296430
2025-09-15,FVNG,8870.0,8910.0,8810.0,8860.0,3634373,32200544780
2025-09-16,FVNG,8820.0,9110.0,8760.0,9060.0,1441277,13057969620
2025-09-17,FVNG,9060.0,9120.0,8900.0,8970.0,2470062,22156456140
2025-09-18,FVNG,8980.0,9150.0,8970.0,9060.0,2477257,22443948420
2025-09-19,FVNG,9020.0,9110.0,8870.0,9030.0,3938007,35560203210
2025-09-22,FVNG,8980.0,9400.0,8960.0,9350.0,2416599,22595200650
2025-09-23,FVNG,9350.0,9610.0,9290.0,9460.0,1883021,17813378660
2025-09-24,FVNG,9500.0,9520.0,9260.0,9280.0,2735770,25387945600
2025-09-25,FVNG,9310.0,9370.0,9160.0,9290.0,2093711,19450575190
2025-09-26,FVNG,9270.0,9370.0,9100.0,9160.0,1275412,11682773920
2025-09-29,FVNG,9130.0,9340.0,9050.0,9320.0,2290706,21349379920
2025-09-30,FVNG,9350.0,9420.0,9310.0,9390.0,1651844,15510815160
2025-10-01,FVNG,9400.0,9660.0,9370.0,9610.0,2552815,24532552150
2025-10-02,FVNG,9620.0,9690.0,9260.0,9300.0,1834758,17063249400
2025-10-03,FVNG,9290.0,9410.0,9180.0,9230.0,2763127,25503662210
2025-10-06,FVNG,9230.0,9250.0,9060.0,9130.0,2210712,20183800560
2025-10-07,FVNG,9100.0,9280.0,9090.0,9200.0,2236929,20579746800
2025-10-08,FVNG,9230.0,9300.0,8800.0,8920.0,2184317,19484107640
2025-10-09,FVNG,8950.0,9050.0,8890.0,9010.0,2745531,24737234310
2025-10-10,FVNG,9020.0,9050.0,8890.0,8930.0,3592685,32082677050
2025-10-13,FVNG,8920.0,9030.0,8910.0,8960.0,1853155,16604268800
2025-10-14,FVNG,8900.0,9180.0,8850.0,9120.0,2600413,23715766560
2025-10-15,FVNG,9110.0,9330.0,9030.0,9310.0,1476944,13750348640
2025-10-16,FVNG,9300.0,9460.0,9240.0,9390.0,2525618,23715553020
2025-10-17,FVNG,9390.0,9480.0,9210.0,9280.0,2647558,24569338240
2025-10-20,FVNG,9260.0,9500.0,9190.0,9390.0,2273407,21347291730
2025-10-21,FVNG,9420.0,9490.0,9350.0,9430.0,3223359,30396275370
2025-10-22,FVNG,9380.0,9580.0,9360.0,9490.0,2822907,26789387430
2025-10-23,FVNG,9520.0,9550.0,9420.0,9490.0,3935279,37345797710
2025-10-24,FVNG,9530.0,9620.0,9510.0,9610.0,3421557,32881162770
2025-10-27,FVNG,9570.0,9620.0,9390.0,9440.0,4221187,39848005280
2025-10-28,FVNG,9430.0,9890.0,9410.0,9880.0,2378471,23499293480
2025-10-29,FVNG,9890.0,9970.0,9880.0,9940.0,2050024,20377238560
2025-10-30,FVNG,9930.0,9970.0,9780.0,9810.0,2122255,20819321550
2025-10-31,FVNG,9810.0,10050.0,9800.0,9980.0,4239259,42307804820
2025-11-03,FVNG,10000.0,10350.0,9960.0,10250.0,4183428,42880137000
2025-11-04,FVNG,10250.0,10300.0,9910.0,10050.0,1420196,14272969800
2025-11-05,FVNG,10050.0,10100.0,9910.0,9970.0,2301819,22949135430
2025-11-06,FVNG,10000.0,10100.0,9790.0,9810.0,1132500,11109825000
2025-11-07,FVNG,9790.0,9800.0,9550.0,9620.0,2665155,25638791100
2025-11-10,FVNG,9630.0,9750.0,9560.0,9670.0,3983125,38516818750
2025-11-11,FVNG,9710.0,9780.0,9710.0,9760.0,3846573,37542552480
2025-11-12,FVNG,9740.0,9850.0,9720.0,9730.0,1868984,18185214320
2025-11-13,FVNG,9670.0,9800.0,9580.0,9730.0,1468063,14284252990
2025-11-14,FVNG,9780.0,9850.0,9590.0,9610.0,2448088,23526125680
2025-11-17,FVNG,9650.0,9730.0,9610.0,9680.0,2414383,23371227440
2025-11-18,FVNG,9700.0,10050.0,9670.0,9950.0,4240003,42188029850
2025-11-19,FVNG,9920.0,9960.0,9610.0,9630.0,1567399,15094052370
2025-11-20,FVNG,9620.0,9690.0,8970.0,9030.0,1556177,14052278310
2025-11-21,FVNG,9070.0,9210.0,9040.0,9160.0,1218604,11162412640
2025-11-24,FVNG,9140.0,9180.0,9000.0,9160.0,3434072,31456099520
2025-11-25,FVNG,9120.0,9140.0,8750.0,8860.0,1130390,10015255400
2025-11-26,FVNG,8810.0,8850.0,8700.0,8710.0,4150105,36147414550
2025-11-27,FVNG,8650.0,8860.0,8600.0,8850.0,3014625,26679431250
2025-11-28,FVNG,8860.0,8900.0,8770.0,8800.0,1094725,9633580000
2025-12-01,FVNG,8820.0,8850.0,8720.0,8740.0,3206523,28025011020
2025-12-02,FVNG,8710.0,8740.0,8660.0,8730.0,3792404,33107686920
2025-12-03,FVNG,8730.0,8750.0,8570.0,8640.0,2890319,24972356160
2025-12-04,FVNG,8640.0,8680.0,8460.0,8500.0,2543807,21622359500
2025-12-05,FVNG,8510.0,8540.0,8490.0,8510.0,2933149,24961097990
