symbol,date,open,high,low,close,volume,value_vnd
ETHUSDT,2024-06-21,2468.410102004521,2472.955157189082,2466.1670347978484,2472.0275725395386,990.7502457747447,2449161.9250554936
ETHUSDT,2024-06-22,2472.0275725395386,2507.6736844747165,2448.715204999699,2461.428748898394,1274.387216196054,3136813.3311735606
ETHUSDT,2024-06-23,2461.428748898394,2466.094522754543,2374.4421381170887,2394.067601336474,1033.4051288194335,2474041.737961551
ETHUSDT,2024-06-24,2394.067601336474,2429.4374044138303,2363.4256424389146,2375.459319184546,606.4590502668366,1440618.802660166
ETHUSDT,2024-06-25,2375.459319184546,2425.997388183283,2361.7530051093017,2407.3488158942555,1094.1457060321366,2633990.369832248
ETHUSDT,2024-06-26,2407.3488158942555,2428.842969816149,2365.210879901859,2383.6726645221274,814.316034222591,1941062.8710584554
ETHUSDT,2024-06-27,2383.6726645221274,2397.155640746612,2326.5240219113794,2352.3811973873558,1188.638888083091,2796131.7708100765
ETHUSDT,2024-06-28,2352.3811973873558,2487.997925936639,2328.1348037299103,2432.8299975074397,1021.1257381981867,2484225.327115477
ETHUSDT,2024-06-29,2432.8299975074397,2451.7478277800956,2360.631848563367,2375.6000892392817,682.8535377585176,1622186.9252364938
ETHUSDT,2024-06-30,2375.6000892392817,2379.027709064167,2297.326538067903,2325.622819251939,1252.6380877412898,2913163.721115256
ETHUSDT,2024-07-01,2325.622819251939,2390.962796343122,2272.6310304278118,2282.9358478705917,1021.6052925751156,2332259.3447940554
ETHUSDT,2024-07-02,2282.9358478705917,2321.884828214453,2198.8968621959957,2223.792231365778,1089.0747612208338,2421875.99337943
ETHUSDT,2024-07-03,2223.792231365778,2228.4770250266793,2139.625493206399,2163.8920504625858,1438.7065790420083,3113205.729337224
ETHUSDT,2024-07-04,2163.8920504625858,2201.0108721231895,2111.171511166172,2198.9122514132514,704.9752064022908,1550178.618300583
ETHUSDT,2024-07-05,2198.9122514132514,2256.1958822725273,2174.522580539374,2229.1587789796677,522.3960993275634,1164503.8509207724
ETHUSDT,2024-07-06,2229.1587789796677,2265.3769125056947,2192.191846134549,2242.6029384207386,997.6286453880291,2237284.931599895
ETHUSDT,2024-07-07,2242.6029384207386,2261.667230275815,2201.0663022272033,2254.885333762953,902.2905669778814,2034561.7662710843
ETHUSDT,2024-07-08,2254.885333762953,2258.2241966964502,2227.50214740778,2240.1246094760922,867.0963540275598,1942403.8814441308
ETHUSDT,2024-07-09,2240.1246094760922,2250.036143967779,2231.5315458094706,2238.345669071367,877.1053214895994,1963264.8976756937
ETHUSDT,2024-07-10,2238.345669071367,2285.556231184629,2227.6679739611445,2242.4800743023293,999.8310708631124,2242101.2540788897
ETHUSDT,2024-07-11,2242.4800743023293,2265.821691931982,2198.688575153116,2244.260313151806,407.8498390423109,915321.2074880103
ETHUSDT,2024-07-12,2244.260313151806,2256.710650623097,2240.441099553614,2256.5500552247645,861.3618774482663,1943706.1921243921
ETHUSDT,2024-07-13,2256.5500552247645,2307.8580965616807,2245.628752503323,2286.533001630662,921.7514624786251,2107615.138258703
ETHUSDT,2024-07-14,2286.533001630662,2304.1218413879233,2163.389321367998,2190.146974791321,1193.367523595194,2613650.2716162247
ETHUSDT,2024-07-15,2190.146974791321,2204.9040623205487,2133.1007554492603,2151.6160507673803,1467.6448743397257,3157808.2684558285
ETHUSDT,2024-07-16,2151.6160507673803,2156.4884839561305,2098.1183112290655,2113.915007263271,1017.2230214314474,2150323.0107376245
ETHUSDT,2024-07-17,2113.915007263271,2122.679643135008,2054.7172327256962,2066.6762955431573,1026.3888688993006,2121213.545363538
ETHUSDT,2024-07-18,2066.6762955431573,2081.122609080615,2036.1250551967057,2075.7525148203845,729.792344886197,1514868.2951941888
ETHUSDT,2024-07-19,2075.7525148203845,2075.980546893698,2033.3392657730851,2051.369863814122,550.788048971639,1129870.005009397
ETHUSDT,2024-07-20,2051.369863814122,2093.171212328141,1996.9586748344643,1997.6117985116734,664.5082548380369,1327429.5300728644
ETHUSDT,2024-07-21,1997.6117985116734,2010.8235672657333,1969.5311929841462,1982.2481617738583,1069.3846068230093,2119785.6711041704
ETHUSDT,2024-07-22,1982.2481617738583,1995.5711354298764,1961.0190886346911,1970.3809214260566,792.419891147617,1561369.035275777
ETHUSDT,2024-07-23,1970.3809214260566,1990.9466422033852,1956.0098791516812,1963.7347574807507,580.9113826746606,1140755.8731744322
ETHUSDT,2024-07-24,1963.7347574807507,2011.0621112967763,1935.996747371968,1989.4839569678384,1307.2296519523074,2600712.420631767
ETHUSDT,2024-07-25,1989.4839569678384,2004.1646651808649,1985.3252937692848,2001.0184070417915,1203.5571854200084,2408340.0819528475
ETHUSDT,2024-07-26,2001.0184070417915,2005.7322035147401,1968.8615445703044,1986.1797282013347,831.4580369423231,1651425.0978249186
ETHUSDT,2024-07-27,1986.1797282013347,2009.9019732601184,1940.820550880513,1961.7023376246475,451.48140656754924,885672.1306576253
ETHUSDT,2024-07-28,1961.7023376246475,2026.3399603769776,1933.7416264217497,1990.3364744541982,512.174653412045,1019399.8939769305
ETHUSDT,2024-07-29,1990.3364744541982,2047.905605572355,1981.2444187886094,2019.1905682837346,1030.434229195015,2080643.0768272942
ETHUSDT,2024-07-30,2019.1905682837346,2024.5764798297203,1917.4912983548952,1938.1041940775897,1059.8905053734543,2054178.2337273078
ETHUSDT,2024-07-31,1938.1041940775897,1948.625352094085,1858.352581069398,1877.5887154515806,765.0460414854497,1436441.814293982
ETHUSDT,2024-08-01,1877.5887154515806,1918.0699608010348,1830.0068459714782,1834.8952552676144,825.5218197155184,1514746.0701158918
ETHUSDT,2024-08-02,1834.8952552676144,1843.2076749326586,1769.9757262458165,1777.9760920567062,677.2792124064302,1204186.2473056286
ETHUSDT,2024-08-03,1777.9760920567062,1797.023630631993,1747.6545889281122,1758.2557624858443,960.9921815504531,1689670.040914927
ETHUSDT,2024-08-04,1758.2557624858443,1800.6912041556845,1757.686613324489,1780.026661811839,1044.1966991459412,1858697.9646556908
ETHUSDT,2024-08-05,1780.026661811839,1787.7779362929632,1749.5388466623947,1763.3002315754325,1152.9462123328353,2032990.3232005062
ETHUSDT,2024-08-06,1763.3002315754325,1834.7681058966673,1742.311568348983,1782.7620855681935,85.71023039417378,152800.9490920476
ETHUSDT,2024-08-07,1782.7620855681935,1801.0416015680596,1755.2099344406925,1760.7967086559397,560.1442052591374,986300.0729929862
ETHUSDT,2024-08-08,1760.7967086559397,1778.878431238152,1689.1860531263335,1722.279736287825,1338.6973302886051,2305611.2849786743
ETHUSDT,2024-08-09,1722.279736287825,1742.8161194404775,1710.3499066535228,1720.381711715676,694.8326976695076,1195377.4657726884
ETHUSDT,2024-08-10,1720.381711715676,1763.005324032003,1690.8055779735487,1750.186471591361,878.9223644441997,1538278.0318293301
ETHUSDT,2024-08-11,1750.186471591361,1772.8253080680224,1696.750430731519,1719.9717542172293,1481.2687314055042,2547740.378422655
ETHUSDT,2024-08-12,1719.9717542172293,1739.9566978094983,1707.185266281248,1718.8264339865664,759.5143477694648,1305473.337938222
ETHUSDT,2024-08-13,1718.8264339865664,1720.4563431181314,1654.4417760788535,1675.009477933967,345.8901373785434,579369.2584329421
ETHUSDT,2024-08-14,1675.009477933967,1705.2074900974865,1649.7871474590847,1662.2902441895828,727.2691334189933,1208932.3853826048
ETHUSDT,2024-08-15,1662.2902441895828,1695.5520586171492,1632.404579873744,1633.3259646473891,1073.6113026985997,1753557.2166365306
ETHUSDT,2024-08-16,1633.3259646473891,1644.0073143083027,1571.9055590937521,1575.297215427964,692.6413261260981,1091115.9523367744
ETHUSDT,2024-08-17,1575.297215427964,1623.1967226372149,1570.786097663751,1603.9065928045136,824.1845080073324,1321914.966080305
ETHUSDT,2024-08-18,1603.9065928045136,1619.4843159423517,1599.5617120604356,1609.1776925828462,929.1609724666043,1495185.109711844
ETHUSDT,2024-08-19,1609.1776925828462,1616.983714902789,1581.7627356833439,1585.5424846448457,973.4158164240498,1543392.132165579
ETHUSDT,2024-08-20,1585.5424846448457,1598.1720286576428,1568.185224849161,1571.8922851333787,907.9908136522189,1427263.7549519022
ETHUSDT,2024-08-21,1571.8922851333787,1601.907867872854,1550.8233293061871,1575.183514139609,1230.9570679166063,1938983.2799958694
ETHUSDT,2024-08-22,1575.183514139609,1578.6059651086766,1491.6706374332737,1515.541674087073,1146.6005573401922,1737720.9281805258
ETHUSDT,2024-08-23,1515.541674087073,1529.23629295271,1515.0711408250315,1520.7134624305015,924.3811553789931,1405718.867401896
ETHUSDT,2024-08-24,1520.7134624305015,1525.121639939331,1493.8391720635484,1496.808558253768,769.8348794408079,1152295.435989259
ETHUSDT,2024-08-25,1496.808558253768,1517.168798440733,1466.9174712955098,1472.6715676624628,1163.5969785901182,1713596.1865876145
ETHUSDT,2024-08-26,1472.6715676624628,1493.7744095446492,1471.377565953998,1479.4947626540463,1117.603281209727,1653488.2012747682
ETHUSDT,2024-08-27,1479.4947626540463,1489.847839967208,1471.6412815078438,1488.4852802526277,1664.2457847375733,2477205.353304361
ETHUSDT,2024-08-28,1488.4852802526277,1498.3967719671384,1468.6290539219222,1475.0308326344737,1075.5563245885016,1586478.7410030519
ETHUSDT,2024-08-29,1475.0308326344737,1491.5906830405713,1432.2382530026357,1433.588615711483,666.7206714352839,955803.1644291391
ETHUSDT,2024-08-30,1433.588615711483,1476.8560356218316,1415.4602856740266,1467.6731631690104,1533.1548520773172,2250170.2313762326
ETHUSDT,2024-08-31,1467.6731631690104,1487.1627648953174,1444.3339485232327,1487.011147519359,1047.7893351488922,1558074.4216183003
ETHUSDT,2024-09-01,1487.011147519359,1496.8298838516891,1477.5286293071636,1486.1759506046326,1142.980890197194,1698670.7110117439
ETHUSDT,2024-09-02,1486.1759506046326,1498.3563302952343,1484.2449643593607,1486.6122960217447,979.0603642713586,1455483.1760733302
ETHUSDT,2024-09-03,1486.6122960217447,1508.4924394108968,1438.7875374411776,1446.965109648555,219.43350548449337,317512.62632393674
ETHUSDT,2024-09-04,1446.965109648555,1459.855661350417,1428.0352376988415,1452.9095469619042,851.9595372538373,1237820.1453013462
ETHUSDT,2024-09-05,1452.9095469619042,1477.9158265329722,1451.256889180411,1472.072965181049,1221.0509592760154,1797476.1062586084
ETHUSDT,2024-09-06,1472.072965181049,1486.7429802189415,1443.9620169887714,1458.4546498832217,1088.3778527675138,1587349.740198697
ETHUSDT,2024-09-07,1458.4546498832217,1495.1711942621412,1430.5041704660252,1485.36721376056,770.9682048068019,1145170.89427186
ETHUSDT,2024-09-08,1485.36721376056,1500.1367414570568,1434.856943804617,1444.3963521438477,1149.3768802808136,1660155.7731160831
ETHUSDT,2024-09-09,1444.3963521438477,1463.6034576803052,1433.3197489332185,1447.3503350673905,632.5885667048378,915577.2739800473
ETHUSDT,2024-09-10,1447.3503350673905,1523.214217895694,1442.0465031696287,1480.898456394979,1174.9324406973228,1739955.6377970504
ETHUSDT,2024-09-11,1480.898456394979,1507.70587752441,1457.4632712236212,1466.3009509754465,672.1314276703752,985546.9515735557
ETHUSDT,2024-09-12,1466.3009509754465,1491.555931184149,1419.9808704417808,1423.8660672461833,1113.9062741841951,1586053.3459034986
ETHUSDT,2024-09-13,1423.8660672461833,1426.3275199291766,1401.4169098901264,1415.0659380497214,990.2988643914354,1401338.1914896404
ETHUSDT,2024-09-14,1415.0659380497214,1432.8883049587896,1410.2242490369197,1430.0852763542866,577.9257503194415,826483.1063578369
ETHUSDT,2024-09-15,1430.0852763542866,1433.8258345899897,1372.7422876738324,1373.518280065992,614.1609889873628,843561.3452775512
ETHUSDT,2024-09-16,1373.518280065992,1374.2565813446704,1342.9784970332228,1372.5712429194346,725.4626021561496,995749.1055330335
BNBUSDT,2024-01-01,300.0,303.6142176533143,296.5389752508007,302.44358336241277,1047.5344151499205,316820.0622133913
BNBUSDT,2024-01-02,302.44358336241277,311.0262581413417,302.15539761373276,308.6279934602856,859.6071060027123,265298.8162898201
BNBUSDT,2024-01-03,308.6279934602856,310.07181626928997,304.14876061360457,304.7433269523765,1188.8212018306601,362285.32819739805
BNBUSDT,2024-01-04,304.7433269523765,308.04878958771684,304.4550625203927,305.5470802433452,1235.406614839506,377474.88407752593
BNBUSDT,2024-01-05,305.5470802433452,313.3696482332188,300.0223489015378,310.8686273412442,1463.047856804366,454815.6789793224
BNBUSDT,2024-01-06,310.8686273412442,317.8215278445071,308.6495864685462,312.46437028747755,1231.5622877109486,384819.3346994068
BNBUSDT,2024-01-07,312.46437028747755,314.06437977683817,306.36381705126524,310.71658938899884,685.8138560848569,213093.7423184044
BNBUSDT,2024-01-08,310.71658938899884,311.3734022346984,304.5627578831363,305.75659960637967,1148.9029103022194,351284.64713188005
BNBUSDT,2024-01-09,305.75659960637967,311.9471732410443,304.26027591566185,311.32894052516707,922.2372222054751,287119.1373021036
BNBUSDT,2024-01-10,311.32894052516707,312.0545412840772,310.6592777778323,311.71933645155536,1231.7619422748282,383964.0153121885
BNBUSDT,2024-01-11,311.71933645155536,315.31969261910905,309.19713430024007,315.18032932375115,1020.3013774188129,321578.92414433835
BNBUSDT,2024-01-12,315.18032932375115,315.78919966319927,308.05307951328865,315.0037162303439,842.8681664376294,265506.6047201093
BNBUSDT,2024-01-13,315.0037162303439,321.05828957827856,314.695006558954,317.664168437299,1701.3535357516496,540459.0561524063
BNBUSDT,2024-01-14,317.664168437299,318.69368377037694,312.74404370791575,315.2623776924089,894.542579457012,282015.62054671824
BNBUSDT,2024-01-15,315.2623776924089,319.5133294346818,314.25639173157253,316.83196762200726,1377.7344548004207,436510.3181750507
BNBUSDT,2024-01-16,316.83196762200726,317.8843837109173,307.679389003962,316.230206697789,1118.2712948326093,353631.1627091202
BNBUSDT,2024-01-17,316.230206697789,318.4256784281739,308.7416281413857,311.6797707377882,1280.9708067570364,399252.68737183267
BNBUSDT,2024-01-18,311.6797707377882,312.0767338099203,309.2118889484046,309.4083901155678,1219.4477223822803,377307.3566123972
BNBUSDT,2024-01-19,309.4083901155678,312.7363010106521,303.4863536140004,304.16859558318555,1180.287785409969,359006.47807213856
BNBUSDT,2024-01-20,304.16859558318555,308.6699919391235,302.1078994537072,306.1915133164043,776.8417218713098,237862.3424270976
BNBUSDT,2024-01-21,306.1915133164043,309.0818188987542,299.0552193193184,302.9976991784017,1190.0264623082048,360575.28004079906
BNBUSDT,2024-01-22,302.9976991784017,310.4886787697724,294.4754366702798,306.6639311953792,487.2321688269534,149416.53229732421
BNBUSDT,2024-01-23,306.6639311953792,308.55351793155523,299.56463580114746,302.1352618954916,676.7250257188862,204462.49287680897
BNBUSDT,2024-01-24,302.1352618954916,305.81105071691155,299.31833228402206,300.32454675576855,1015.5094964285844,304982.42924109334
BNBUSDT,2024-01-25,300.32454675576855,304.7533440106207,298.5135691563087,303.21384107020214,887.9773189528353,269247.01366290916
BNBUSDT,2024-01-26,303.21384107020214,316.81802477980057,297.56652951242165,316.07704184166755,699.2872762701347,221028.6536809811
BNBUSDT,2024-01-27,316.07704184166755,316.1318326247032,304.7027845864453,305.07438111989774,859.4722906301627,262202.97715369775
BNBUSDT,2024-01-28,305.07438111989774,319.08618623642764,302.8592410373936,317.3440219042663,720.677953617369,228702.84029867215
BNBUSDT,2024-01-29,317.3440219042663,317.46082195538247,310.4645120902449,311.0025687386646,443.1065298656629,137807.26901309696
BNBUSDT,2024-01-30,311.0025687386646,311.0463332778762,309.21434329979496,309.8810497933081,755.9828762959971,234264.76733236815
BNBUSDT,2024-01-31,309.8810497933081,310.42910291900745,306.25887935803013,306.53721522182514,1181.4374747651705,362154.5534732207
BNBUSDT,2024-02-01,306.53721522182514,314.0854583726339,305.1389267211913,313.16366824424256,1131.2967020602919,354281.02508981497
BNBUSDT,2024-02-02,313.16366824424256,318.3659269688897,310.6884430382121,316.989556939274,1293.875602346792,410145.05392244586
BNBUSDT,2024-02-03,316.989556939274,330.96129800907215,314.24310826008707,325.178579348346,1004.1694627997533,326534.39933821553
BNBUSDT,2024-02-04,325.178579348346,325.570910824872,323.06731541012215,325.2519246556415,554.3313990306785,180297.35443178262
BNBUSDT,2024-02-05,325.2519246556415,328.3585318789081,324.97222920443147,325.8548080195806,761.7869374903439,248231.93626774027
BNBUSDT,2024-02-06,325.8548080195806,326.61828049197976,318.20725969542383,318.68822883613586,1173.78459139628,374071.3324672279
BNBUSDT,2024-02-07,318.68822883613586,333.5427314553383,317.1423303442721,332.62040988007027,676.7316013398024,225094.7426164414
BNBUSDT,2024-02-08,332.62040988007027,337.88522367363015,321.06675345823186,324.05937627309186,686.8167785594073,222569.41687385578
BNBUSDT,2024-02-09,324.05937627309186,324.3516532453283,320.8835988956778,323.8059688326441,908.50803438607,294180.32426662254
BNBUSDT,2024-02-10,323.8059688326441,334.44157801015774,319.29317414228825,331.7675527389045,1282.7780862699376,425584.1463888725
BNBUSDT,2024-02-11,331.7675527389045,337.11306464545135,326.51843594925805,335.03411557279657,776.612993068431,260191.84727502416
BNBUSDT,2024-02-12,335.03411557279657,338.9395147496178,331.1984549330832,334.66755852044247,974.6440355465579,326181.7398028779
BNBUSDT,2024-02-13,334.66755852044247,347.26347709095455,331.2078115918793,339.18653881994527,645.2648283380688,218865.1437462357
BNBUSDT,2024-02-14,339.18653881994527,342.2809786226234,335.5077677782269,341.43870686653486,1165.2773142680621,397870.7793245959
BNBUSDT,2024-02-15,341.43870686653486,344.1182469797812,324.75527742601884,325.204727039687,941.5060341640639,306182.2128465426
BNBUSDT,2024-02-16,325.204727039687,330.9027308151418,323.2260132310626,328.3111523797225,935.7175172336604,307206.4963848759
BNBUSDT,2024-02-17,328.3111523797225,329.8065481167113,314.8711869069201,316.18769174367657,672.8658242348567,212751.89181802573
BNBUSDT,2024-02-18,316.18769174367657,323.0882088342934,315.7865539797417,320.17971773914167,80.86604010628128,25891.665895911246
BNBUSDT,2024-02-19,320.17971773914167,326.2189128630328,310.29018576908226,311.99535831476675,404.7570330613012,126282.31556038254
BNBUSDT,2024-02-20,311.99535831476675,319.74588559708553,308.54799527707814,319.7031873452316,1083.0876025658097,346266.5587143948
BNBUSDT,2024-02-21,319.7031873452316,323.8064394648928,317.4732949806597,322.6352436938977,1683.2291345668295,543069.0420236376
BNBUSDT,2024-02-22,322.6352436938977,334.09861063378946,321.19415622559075,328.9008610105079,1342.4442304309653,441531.06324733316
BNBUSDT,2024-02-23,328.9008610105079,338.24910545859206,325.0693486999901,336.81224762666335,1278.3227198653615,430554.74847008195
BNBUSDT,2024-02-24,336.81224762666335,356.79742153972916,335.1032603408184,354.1413552267545,908.1642854620138,321618.5308220547
BNBUSDT,2024-02-25,354.1413552267545,357.2932867717667,340.98134449770015,350.6691964952164,869.5901578830598,304938.48194500094
BNBUSDT,2024-02-26,350.6691964952164,355.00200012277725,343.8824108498153,353.2596463754964,1004.0127438147588,354677.18683649355
BNBUSDT,2024-02-27,353.2596463754964,363.32835367235754,350.3402828349462,362.3810157253932,1083.7724661800687,392738.5671095476
BNBUSDT,2024-02-28,362.3810157253932,372.50971003976554,360.583168464197,372.3014470297636,1109.899880095013,413217.3314175345
BNBUSDT,2024-02-29,372.3014470297636,373.80920206333485,361.88417576850765,370.1548651653948,918.8809173713673,340128.2420726528
BNBUSDT,2024-03-01,370.1548651653948,377.9549928677201,365.9341621707715,373.26020458250906,1003.5149253158096,374572.1863249804
BNBUSDT,2024-03-02,373.26020458250906,375.1888505804799,347.57820690912104,355.4677214851989,1440.9811692823694,512222.29294788156
BNBUSDT,2024-03-03,355.4677214851989,360.23813433340223,352.26100757704256,356.6725713020858,534.2477580099837,190551.5215617954
BNBUSDT,2024-03-04,356.6725713020858,358.6531293392621,354.91937999843157,358.53265003548427,1025.398384219829,367638.800036439
BNBUSDT,2024-03-05,358.53265003548427,381.5346250199893,354.76985487179707,378.376972518957,1253.1810674660067,474174.85832586244
BNBUSDT,2024-03-06,378.376972518957,390.3133283113208,370.6022288904843,389.572860657901,943.424160098197,367532.4488632322
BNBUSDT,2024-03-07,389.572860657901,399.7368798877464,388.8857867793532,395.8974647107312,792.4690770993061,313736.49848526827
BNBUSDT,2024-03-08,395.8974647107312,410.84667034714107,393.3180319120412,407.7904561652522,1186.4803939362914,483835.38107440836
BNBUSDT,2024-03-09,407.7904561652522,408.59607183095426,402.6571893287064,407.48665837145126,344.0674063748297,140202.87767821152
BNBUSDT,2024-03-10,407.48665837145126,410.0339593993613,402.55906659070473,408.70977953722934,1471.4007448247103,601375.8740282224
BNBUSDT,2024-03-11,408.70977953722934,425.75035536394546,407.2700378894994,421.5432542307834,1144.1002887644138,482287.75889213
BNBUSDT,2024-03-12,421.5432542307834,449.44460347311326,416.8245110063284,442.8894009759351,883.6636133352129,391365.2483742627
BNBUSDT,2024-03-13,442.8894009759351,446.383390374903,430.27760066252404,435.0662058642459,928.4690947059092,403945.5262959111
BNBUSDT,2024-03-14,435.0662058642459,441.99642805314534,432.5278600635593,434.067485728463,268.2251084282153,116427.7984246798
BNBUSDT,2024-03-15,434.067485728463,441.51158469611073,433.8824383125458,438.4467461264636,973.9885897473629,427042.1279390343
BNBUSDT,2024-03-16,438.4467461264636,441.91196869061565,429.3626475928485,436.0466535991014,844.8957325136919,368413.9568027568
BNBUSDT,2024-03-17,436.0466535991014,444.7264314844711,429.0315057804518,442.01210245809636,1200.5666029770207,530664.9683228476
BNBUSDT,2024-03-18,442.01210245809636,452.14388241558584,433.34492760234417,451.9405308353136,1211.7909240096449,547657.4334583341
BNBUSDT,2024-03-19,451.9405308353136,453.3361199263168,433.0594597654815,436.93711863019524,652.0482142699104,284904.0679510588
BNBUSDT,2024-03-20,436.93711863019524,437.73801369176806,430.2854735053051,433.07538083906286,1176.6109834645451,509561.2497633322
BNBUSDT,2024-03-21,433.07538083906286,437.32034618950536,428.00491926211333,429.2117475199288,790.7328380211076,339391.8232284324
BNBUSDT,2024-03-22,429.2117475199288,436.2829951753964,420.55206660222876,421.7783161041916,893.6237358245926,376911.11452683364
BNBUSDT,2024-03-23,421.7783161041916,424.0378452736781,398.1474414741548,401.76750339826117,1472.703277651198,591684.3191083581
BNBUSDT,2024-03-24,401.76750339826117,407.5583825215636,383.77745457311806,388.08508116345456,1407.028947239189,546046.9431886506
BNBUSDT,2024-03-25,388.08508116345456,390.53811194192525,379.94686103654055,382.30274587864,301.87006091640694,115405.7531868947
BNBUSDT,2024-03-26,382.30274587864,383.3759973786907,362.3672442203633,368.07195675467085,869.2809735499782,319957.94890414574
BNBUSDT,2024-03-27,368.07195675467085,372.99658167288646,360.31710489032855,368.8149968035208,826.9454580555063,304989.88646942755
BNBUSDT,2024-03-28,368.8149968035208,375.53500970987477,363.07859533192936,368.6908040793223,1308.2743211661466,482348.7114270761
BNBUSDT,2024-03-29,368.6908040793223,369.068610273554,360.30563646633715,361.1819326306676,712.5965197896312,257376.98820350674
BNBUSDT,2024-03-30,361.1819326306676,362.1802913735481,350.5553503139906,354.0803595465766,961.079139043449,340299.2471052187
BNBUSDT,2024-03-31,354.0803595465766,356.60212454154225,350.6400483016702,354.5768733956407,1221.907752523877,433260.2304678106
BNBUSDT,2024-04-01,354.5768733956407,369.7704135541452,353.24329491604453,360.3872756675156,862.5754594995617,310861.21990670246
BNBUSDT,2024-04-02,360.3872756675156,368.92713211051006,358.4588896530144,365.9297859782708,879.0511969209854,321671.01635323896
BNBUSDT,2024-04-03,365.9297859782708,372.95125602178473,364.4275198345594,369.8901038145782,1026.8778302105304,379831.9472214619
BNBUSDT,2024-04-04,369.8901038145782,379.5387568925639,363.07530601530925,377.2578610850154,425.0207597445367,160342.42273795212
BNBUSDT,2024-04-05,377.2578610850154,382.2118895311554,367.1868020890061,367.7553914896539,643.3359539207186,236590.2655934838
BNBUSDT,2024-04-06,367.7553914896539,370.6021340664358,360.98933071398244,362.58655298224704,1396.7512994569367,506443.239043565
BNBUSDT,2024-04-07,362.58655298224704,367.44607622206325,360.9149336831467,367.3868188763774,870.0302030130937,319637.6286113493
BNBUSDT,2024-04-08,367.3868188763774,371.95524164012727,364.0523517931493,369.7950135362496,1010.9442266842694,373842.1339911028
BNBUSDT,2024-04-09,369.7950135362496,370.57792055308136,352.0654858470501,354.7693578183645,915.9794119357374,324961.4277472847
BNBUSDT,2024-04-10,354.7693578183645,370.8982666082071,353.99794585335553,367.6583201359714,989.2525760002134,363706.94028242084
BNBUSDT,2024-04-11,367.6583201359714,368.0786350984007,366.5278240487627,366.9208146974554,1254.38762303911,460260.92859191477
BNBUSDT,2024-04-12,366.9208146974554,377.0397008667318,363.9292503230839,377.0312167424981,789.4699161199653,297654.8030563084
BNBUSDT,2024-04-13,377.0312167424981,385.7239559542567,372.91908831494203,382.8069990687365,1663.192263217972,636681.639156812
BNBUSDT,2024-04-14,382.8069990687365,391.2002090091733,379.77936897471534,381.87230773295704,1369.5625402867909,522998.0078439278
BNBUSDT,2024-04-15,381.87230773295704,387.0574483616113,378.02048260470025,386.0964019132542,1145.3360317745266,442210.12084974936
BNBUSDT,2024-04-16,386.0964019132542,399.1359050359134,380.22117121733913,395.49958818113475,1107.6388251718763,438070.699208913
BNBUSDT,2024-04-17,395.49958818113475,403.89686102416715,393.12081314834796,402.6601825908939,1512.030292125692,608834.3935102938
BNBUSDT,2024-04-18,402.6601825908939,407.6562705357457,402.161930822927,404.4013228797958,824.0453047240107,333245.01134327444
BNBUSDT,2024-04-19,404.4013228797958,410.2986072023308,402.1559246742511,404.4901528055832,486.55805208086224,196807.94083497487
BNBUSDT,2024-04-20,404.4901528055832,411.6993556911389,401.8878031030192,402.74886754296233,459.85639247974586,185206.64130360968
BNBUSDT,2024-04-21,402.74886754296233,420.84971593371597,402.46689154695935,417.99733343911026,888.5746791753794,371421.8464568215
BNBUSDT,2024-04-22,417.99733343911026,429.36025485953786,413.19765220359017,427.04573784902266,1162.6585857172768,496508.3936041356
BNBUSDT,2024-04-23,427.04573784902266,429.7600010705781,426.29854430563665,429.1355453171839,1313.6920360627796,563751.9482746426
BNBUSDT,2024-04-24,429.1355453171839,436.0958025548432,419.1174113726342,421.70855795437717,1189.3714984201442,501568.1394707958
BNBUSDT,2024-04-25,421.70855795437717,427.49493423716893,420.3568117472284,425.75899403229886,1236.2448113156577,526342.3472434036
BNBUSDT,2024-04-26,425.75899403229886,427.8329238286205,424.0443630119978,425.37105838795867,1606.1919096327497,683227.5525746592
BNBUSDT,2024-04-27,425.37105838795867,427.4970123368989,403.7162759358409,410.6108861420095,967.529998503108,397278.35005433834
BNBUSDT,2024-04-28,410.6108861420095,419.17223930731836,405.4662659229315,407.0498428233157,885.9885813423413,360641.5127786525
BNBUSDT,2024-04-29,407.0498428233157,410.46730341720706,384.3642574738219,389.9602105874505,1447.0373026889715,564286.9712844876
BNBUSDT,2024-04-30,389.9602105874505,392.94068301734325,384.78092823167407,392.7597851712139,1504.7150756020296,590991.56983734
BNBUSDT,2024-05-01,392.7597851712139,405.44600855135815,391.96898355827364,401.66418917557866,1131.8548432874286,454625.55789349665
BNBUSDT,2024-05-02,401.66418917557866,403.5494428633536,378.3276569466623,387.1270225248085,1191.9808497402373,461447.99726652924
BNBUSDT,2024-05-03,387.1270225248085,399.26396209661647,386.84357460722737,398.5349829081615,1114.3814170242927,444119.97898694925
BNBUSDT,2024-05-04,398.5349829081615,402.3759641858792,387.0679511762105,392.03227372395156,1411.7027028599555,553433.0204244363
BNBUSDT,2024-05-05,392.03227372395156,395.8271414470648,383.92720689058086,384.26136047591405,1101.9425723471293,423433.95201643626
BNBUSDT,2024-05-06,384.26136047591405,391.65431895340737,383.94350638807333,387.79824528602785,1423.0485985905807,551855.7494901682
BNBUSDT,2024-05-07,387.79824528602785,392.6335952123248,384.56686757742153,390.19804041258516,1647.5977032114502,642889.3951813839
